Alt_Species,Order,Family.name,Family,Common.name,Body.Mass.g,Brain.Mass.g,ReltiveBrainSive.OLSresiduals,RelativeBrainSize.PGLSresiduals,PC1min,PC1max,PC2min,PC2max,Migration,Eggs/year,PercVeg,Pelagic
Neophron_percnopterus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Egyptian Vulture,2039.333333,11,0.027718732,0.150352962,-0.877275932,1.848306725,-2.728148446,1.182084918,1,2,0,0
Spilornis_cheela,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Crested Serpent-eagle,800,8,0.118553569,0.253386515,-0.253265371,1.877827657,-1.289838813,2.124589999,1,NA,0,0
Gyps_coprotheres,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Cape Vulture,7862,19,-0.065347151,0.039805003,0.233105035,0.895944549,-1.65700033,1.077247787,1,1,0,0
Gyps_fulvus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Griffon Vulture,7436,26,0.084513589,0.190399471,-0.769645006,1.352116839,-2.431016955,1.204046027,1,1,0,0
Spizaetus_melanoleucus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Black-and-white Hawk-eagle,807.5,13,0.327122008,0.46183414,0.149700604,1.84070399,-0.442008324,2.515463916,0,NA,0,0
Chunga_burmeisteri,CARIAMIFORMES,Cariamidae,Seriemas,Black-legged Seriema,1303.75,7.5,-0.029064909,0.099497721,0.015266203,1.004440279,-0.182883303,0.946368651,0,NA,30,0
Burhinus_capensis,CHARADRIIFORMES,Burhinidae,Thick-knees,Spotted Thick-knee,425,3.8,-0.049869462,0.093110848,-0.015970203,1.578360905,-2.028970895,1.380734157,0,NA,0,0
Actophilornis_africanus,CHARADRIIFORMES,Jacanidae,Jacanas,African Jacana,200.475,1.5,-0.269569473,-0.116508187,-0.015970203,1.849250583,-1.591696445,2.318224955,0,NA,0,0
Actitis_hypoleucos,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Common Sandpiper,48,0.8,-0.1925374,-0.020323728,-1.806743823,0.654072848,-1.848475729,1.759305997,1,4,10,0
Charadrius_hiaticula,CHARADRIIFORMES,Charadriidae,Plovers,Common Ringed Plover,64.1,1.2,-0.087272045,0.080991636,-1.806743823,0.325532122,-1.030605883,1.734973286,1,7,0,0
Charadrius_dubius,CHARADRIIFORMES,Charadriidae,Plovers,Little Ringed Plover,38.725,1,-0.0430508,0.132027869,-1.745418194,1.877827657,-2.683374999,2.49269886,1,8,0,0
Dromas_ardeola,CHARADRIIFORMES,Dromadidae,Crab-plover,Crab-plover,309.25,3.9,0.039264084,0.186589925,0.234074007,1.429121928,-2.618273448,-0.989957896,1,1,0,0
Cursorius_temminckii,CHARADRIIFORMES,Glareolidae,"Coursers, pratincoles",Temminck's Courser,69.2,1.3,-0.071256034,0.095963869,0.205597833,1.578360905,-1.614629503,1.969642167,0,NA,0,0
Limosa_limosa,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Black-tailed Godwit,306.5,2.9,-0.087215319,0.060230388,-1.745418194,0.253317219,-0.803308022,1.597691057,1,3.95,0,0
Larus_leucophthalmus,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",White-eyed Gull,330,3.2,-0.0625528,0.083908711,0.130734341,1.272606991,-2.43607166,-0.772151188,1,NA,0,1
Larus_glaucoides,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Iceland Gull,863,7.5,0.071963266,0.205795415,-1.818497603,-0.378148959,-0.884861904,1.078515047,1,2.39,0,1
Rhinoptilus_chalcopterus,CHARADRIIFORMES,Glareolidae,"Coursers, pratincoles",Bronze-winged Courser,153.1,1.5,-0.20355399,-0.046936907,0.288683794,1.591260908,-1.583861314,1.840673034,0,NA,0,0
Thinocorus_orbignyianus,CHARADRIIFORMES,Thinocoridae,Seedsnipes,Grey-breasted Seedsnipe,123.75,1.2,-0.248349656,-0.088869739,-0.26839492,1.183898541,-1.948005395,2.403783363,1,NA,100,0
Tringa_erythropus,CHARADRIIFORMES,Scolopacidae,"Sandpipers, snipes, phalaropes",Spotted Redshank,158,1.8,-0.132086941,0.024108424,-1.806743823,-0.728705238,-0.349188457,1.325888744,1,4,0,0
Turnix_sylvaticus,CHARADRIIFORMES,Turnicidae,Buttonquails,Common Buttonquail,46.35,0.6,-0.308910788,-0.136232431,-0.116357222,1.849250583,-2.032413437,2.029558311,0,8,0,0
Turnix_nigricollis,CHARADRIIFORMES,Turnicidae,Buttonquails,Madagascar Buttonquail,58.525,0.9,-0.189930326,-0.020424953,0.723571824,1.690904152,-0.780416548,0.954472932,0,NA,0,0
Falco_rupicoloides,FALCONIFORMES,Falconidae,"Falcons, caracaras",Greater Kestrel,261,3.9,0.08080063,0.23034054,-0.015970203,1.311098169,-1.718270239,0.991300994,0,6.5,0,0
Falco_biarmicus,FALCONIFORMES,Falconidae,"Falcons, caracaras",Lanner Falcon,619,6.3,0.077613878,0.215786897,-0.619151966,1.789815,-2.705020007,1.732180319,1,3.75,0,0
Falco_rusticolus,FALCONIFORMES,Falconidae,"Falcons, caracaras",Gyrfalcon,1415.75,8,-0.021216754,0.106307002,-1.829452971,-0.312624258,-0.66055848,1.56266356,1,3.61,0,0
Microhierax_fringillarius,FALCONIFORMES,Falconidae,"Falcons, caracaras",Black-thighed Falconet,42.9,1.2,0.011059473,0.184788495,1.293988902,1.848898434,-0.016854718,2.124589999,0,NA,0,0
Callipepla_squamata,GALLIFORMES,Odontophoridae,New World quails,Scaled Quail,191,1.5,-0.257714004,-0.104018567,-0.683505183,0.716787999,-1.123738707,0.973675995,0,19.275,30,0
Alectoris_barbara,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Barbary Partridge,418.5,2.8,-0.178721082,-0.035529268,-0.288416175,0.658147738,-2.501669298,-0.453390915,0,15,50,0
Alectoris_rufa,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red-legged Partridge,516,2,-0.376131404,-0.23558858,-0.335438273,0.53684165,-1.186535305,1.759305997,0,17.99882491,60,0
Ammoperdix_heyi,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Sand Partridge,185.5,1.5,-0.250559371,-0.096458165,-0.226839688,1.273822295,-2.610043574,-0.804112956,0,NA,10,0
Crax_alector,GALLIFORMES,Cracidae,"Guans, chachalacas, curassows",Black Curassow,2912.5,7,-0.25584348,-0.137691061,0.934811509,1.614866586,0.022784107,2.583464478,0,NA,10,0
Crossoptilon_auritum,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Blue Eared-pheasant,1785,5.9,-0.21020466,-0.085754574,-0.868312401,0.057454824,-0.962061378,1.125024229,0,8,80,0
Galloperdix_spadicea,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Red Spurfowl,369,2,-0.294025307,-0.149098967,0.568773498,1.755292352,-1.274202933,0.690249835,0,NA,0,0
Francolinus_pondicerianus,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Francolin,274,1.7,-0.291717435,-0.142840059,-0.243245227,1.784286478,-2.537342987,0.690249835,0,18.75,40,0
Lophura_edwardsi,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Edwards's Pheasant,1082.5,3.4,-0.32710912,-0.196141351,0.921438105,0.921438105,0.632870745,0.632870745,0,NA,10,0
Penelope_superciliaris,GALLIFORMES,Cracidae,"Guans, chachalacas, curassows",Rusty-margined Guan,895,4.6,-0.149255504,-0.01589675,0.33952472,1.747569156,-0.45539979,1.35423737,0,NA,0,0
Pavo_muticus,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Green Peafowl,4256.25,6.5,-0.380924665,-0.267749494,0.384193939,1.767729489,-0.398648589,1.309098504,0,NA,10,0
Meleagris_ocellata,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Ocellated Turkey,5525,5.8,-0.494294321,-0.384565394,0.697989923,1.039380813,0.062234654,1.197709678,0,NA,30,0
Polyplectron_bicalcaratum,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Peacock-pheasant,685,3.1,-0.25517324,-0.118315943,0.388313924,1.618531946,-0.613845412,1.07760078,0,NA,10,0
Francolinus_swainsonii,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Swainson's Francolin,621,3.8,-0.142732967,-0.004600589,0.304361506,0.925797226,-1.038023397,1.038051832,0,8.249570715,40,0
Francolinus_levaillantoides,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Orange River Francolin,418.75,2.7,-0.194661582,-0.051477963,0.283027716,1.257428725,-1.461251891,0.833881595,0,7.872542906,40,0
Tetraogallus_himalayensis,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Himalayan Snowcock,2427.75,6.2,-0.263972704,-0.143520772,-1.263662287,0.625832811,-1.526982269,0.731638549,0,NA,80,0
Gavia_arctica,GAVIIFORMES,Gaviidae,Loons/divers,Arctic Loon,2665,7.5,-0.204134242,-0.084835851,-1.806743823,0.279208288,-0.544745932,1.730128529,1,2.925,10,0
Heliornis_fulica,GRUIFORMES,Heliornithidae,Finfoots,Sungrebe,132,1.4,-0.197206165,-0.038562111,0.149700604,1.84070399,-0.224555917,2.583464478,0,NA,0,0
Grus_leucogeranus,GRUIFORMES,Gruidae,Cranes,Siberian Crane,5724.75,20.5,0.04533497,0.154586282,-1.741978809,-1.467185042,-0.176824136,0.45166347,1,2,50,0
Grus_japonensis,GRUIFORMES,Gruidae,Cranes,Red-crowned Crane,8500,20.7,-0.04723612,0.056876301,-1.064255333,-0.213933302,-0.803308022,0.943390968,1,2,30,0
Grus_grus,GRUIFORMES,Gruidae,Cranes,Common Crane,5500,17.6,-0.011099141,0.098690878,-1.791537839,0.198055609,-0.885481625,1.56266356,1,2,40,0
Porzana_porzana,GRUIFORMES,Rallidae,"Rails, gallinules, coots",Spotted Crake,87.1,1.2,-0.16235107,0.001782691,-1.747529047,0.91520192,-2.500815723,1.734973286,1,21,20,0
Psophia_leucoptera,GRUIFORMES,Psophiidae,Trumpeters,White-winged Trumpeter,1256,5.2,-0.178986221,-0.049940886,0.793627896,1.482189627,0.351011236,2.201020262,0,NA,0,0
Gallinula_mortierii,GRUIFORMES,Rallidae,"Rails, gallinules, coots",Tasmanian Native-hen,1313.25,4.2,-0.282654672,-0.154185967,0.213963369,0.460022499,0.980712545,1.572906852,0,9.54,30,0
Ardeotis_arabs,OTIDIFORMES,Otididae,Bustards,Arabian Bustard,5337.5,10,-0.249268098,-0.13907408,0.352962908,1.45556344,-2.571334691,0.89937903,0,2,10,0
Ardeotis_kori,OTIDIFORMES,Otididae,Bustards,Kori Bustard,10900,13.4,-0.296999051,-0.196196544,-0.015970203,1.397555973,-1.718270239,0.652673618,0,NA,20,0
Eupodotis_afra,OTIDIFORMES,Otididae,Bustards,Southern Black Bustard,689,3.9,-0.156896043,-0.020113044,-0.003673169,0.656492519,-0.714989344,0.714577154,0,NA,50,0
Chlamydotis_undulata,OTIDIFORMES,Otididae,Bustards,African Houbara,1502.5,5.5,-0.198506477,-0.071751027,-1.263662287,1.45556344,-2.728148446,0.620140607,1,2.5,30,0
Eupodotis_vigorsii,OTIDIFORMES,Otididae,Bustards,Karoo Bustard,1500,3.4,-0.406982479,-0.280203586,-0.015970203,0.656492519,-1.718270239,0.852572298,0,NA,40,0
Otis_tarda,OTIDIFORMES,Otididae,Bustards,Great Bustard,7895.5,10.8,-0.311718155,-0.206621024,-1.410223278,0.470929902,-1.523144171,1.226783784,1,2.5,40,0
Syrrhaptes_paradoxus,PTEROCLIFORMES,Pteroclidae,Sandgrouse,Pallas's Sandgrouse,263,1.6,-0.30801321,-0.158577349,-1.333208217,-0.164642983,-1.280158368,1.129644746,1,5,30,0
Rynchops_niger,CHARADRIIFORMES,Laridae,"Gulls, terns, skimmers",Black Skimmer,299.5,2.653368889,-0.120158458,0.027574392,-0.578478462,1.768393557,-0.827850644,2.583464478,1,3.75,0,1
Accipiter_nisus,ACCIPITRIFORMES,Accipitridae,"Hawks, eagles",Eurasian Sparrowhawk,212,2.956912281,0.011490494,0.163824306,-1.792828181,0.785361754,-2.067100345,1.762712114,1,4.75,0,0
Gallus_sonneratii,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Junglefowl,855.5,3.325,-0.27916901,-0.145220906,0.591138738,1.848306725,-1.499690276,0.690249835,0,4.5,20,0
Perdix_perdix,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Grey Partridge,405.5,1.854243902,-0.349985254,-0.206360395,-1.44139423,0.426376185,-0.971817824,1.759305997,0,16,40,0
Oriolus_oriolus,PASSERIFORMES,Oriolidae,Orioles and figbirds,Eurasian Golden Oriole,77.85,1.5,-0.037949205,0.127638901,-1.565180107,0.993068009,-2.551268112,1.541728677,1,3.5,0,0
Corvus_ruficollis,PASSERIFORMES,Corvidae,Crows and jays,Brown-necked Raven,593,10.5,0.309970047,0.448683701,-1.109247577,1.523605456,-2.728148446,0.31517287,0,NA,0,0
Corvus_albicollis,PASSERIFORMES,Corvidae,Crows and jays,White-necked Raven,942,12,0.25463528,0.387345693,-0.003673169,1.265210938,-0.619358954,1.664955126,0,NA,0,0
Corvus_capensis,PASSERIFORMES,Corvidae,Crows and jays,Cape Crow,553,8,0.208971305,0.348594067,-0.003673169,1.490630249,-1.718270239,1.119544332,0,NA,20,0
Cyanocorax_chrysops,PASSERIFORMES,Corvidae,Crows and jays,Plush-crested Jay,162,4.3,0.239987037,0.395852,0.102887412,1.394794746,-0.198089753,1.898437835,0,NA,0,0
Cyanocorax_yncas,PASSERIFORMES,Corvidae,Crows and jays,Green Jay,79.11666667,2.4,0.162218722,0.327586443,-0.10605482,1.739171616,-0.308564575,2.326104875,0,NA,0,0
Dendrocitta_vagabunda,PASSERIFORMES,Corvidae,Crows and jays,Rufous Treepie,109,2.8,0.150704443,0.311853214,-0.243245227,1.848306725,-2.063881927,1.360387744,0,NA,0,0
Nucifraga_caryocatactes,PASSERIFORMES,Corvidae,Crows and jays,Spotted Nutcracker,183,5.51,0.317823491,0.472113131,-1.800372598,0.785361754,-1.480744306,1.762712114,0,3.5,0,0
Pyrrhocorax_graculus,PASSERIFORMES,Corvidae,Crows and jays,Yellow-billed Chough,223.5,3.2,0.032866943,0.184513257,-1.225836403,0.53983496,-2.030576542,1.597691057,0,4.1,0,0
Garrulus_glandarius,PASSERIFORMES,Corvidae,Crows and jays,Eurasian Jay,160.85,4.047706154,0.215472005,0.371431116,-1.631867644,1.363910201,-1.973956863,1.762712114,0,5,0,0
Sturnus_roseus,PASSERIFORMES,Sturnidae,Starlings,Rosy Starling,68.125,1.48,-0.011103897,0.156332917,-1.263662287,-0.012422447,-1.889643108,0.897558637,1,5,0,0
Passer_montanus,PASSERIFORMES,Passeridae,"Sparrows, snowfinches and allies",Eurasian Tree Sparrow,22.05,0.755428571,-0.026955447,0.155579313,-1.806743823,1.851085554,-2.248903592,2.124589999,1,12.5,0,0
Montifringilla_nivalis,PASSERIFORMES,Passeridae,"Sparrows, snowfinches and allies",White-winged Snowfinch,36,1.09,0.01224271,0.188279312,-1.218043495,0.785361754,-2.025386446,1.762712114,0,NA,0,0
Lonchura_striata,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",White-rumped Munia,12.3,0.77,0.124273506,0.314489604,-0.182438274,1.877827657,-0.769799937,1.727021728,0,NA,10,0
Lonchura_atricapilla,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Chestnut Munia,12.7,0.56,-0.021865577,0.167926991,0.411529702,1.848898434,-1.111009146,2.124589999,0,NA,0,0
Estrilda_astrild,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Common Waxbill,8.183333333,0.35,-0.118366295,0.077070055,-0.015970203,1.849250583,-1.718270239,2.318224955,0,NA,0,0
Estrilda_troglodytes,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Black-rumped Waxbill,7.575,0.36,-0.087216856,0.10920647,0.518811599,1.568089293,-1.956953925,1.054987352,0,NA,0,0
Pytilia_phoenicoptera,PASSERIFORMES,Estrildidae,"Waxbills, grass finches, munias and allies",Red-winged Pytilia,14.45,0.37,-0.233462243,-0.045408319,0.648851281,1.737258109,-1.423224888,1.615840276,0,NA,0,0
Fringilla_montifringilla,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Brambling,22.925,0.772777778,-0.026623296,0.155398838,-1.799334748,0.010935179,-0.414227102,1.56266356,1,5.9,0,0
Coccothraustes_coccothraustes,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Hawfinch,56.05,1.472730769,0.034531158,0.204629279,-1.446852785,0.555800827,-2.030576542,1.691883573,1,4,40,0
Carduelis_spinus,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Eurasian Siskin,13.5,0.558068966,-0.038324039,0.150645787,-1.569579491,0.378639375,-0.969395039,1.759305997,1,8,30,0
Carduelis_cannabina,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Eurasian Linnet,18.95,0.685333333,-0.032147654,0.152377564,-1.429059091,0.654072848,-2.220434253,1.759305997,1,12.25,0,0
Carduelis_chloris,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,European Greenfinch,27.65,0.891274194,-0.010553943,0.168987085,-1.360033574,0.654072848,-2.26252387,2.078624285,1,12.25,0,0
Serinus_canaria,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Island Canary,21,0.57,-0.137326938,0.045857849,NA,NA,NA,NA,0,7.62,10,0
Serinus_serinus,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,European Serin,11.95,0.48,-0.073907189,0.11667485,-1.069154323,0.654072848,-2.26252387,1.597198277,1,NA,0,0
Loxia_pytyopsittacus,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Parrot Crossbill,53.25,1.82,0.13902768,0.309834586,-1.548404626,0.040439062,0.563189236,1.715305612,0,NA,30,0
Pyrrhula_pyrrhula,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Eurasian Bullfinch,25.7,0.878488889,0.001079219,0.181572856,-1.791537839,0.654072848,-0.816795019,1.759305997,1,6.75,50,0
Dendroica_castanea,PASSERIFORMES,Parulidae,New World warblers,Bay-breasted Warbler,12.11333333,0.44,-0.11501993,0.075390022,-1.670670928,-0.38758184,-0.020624667,1.430014618,1,4.75,0,0
Dendroica_magnolia,PASSERIFORMES,Parulidae,New World warblers,Magnolia Warbler,8.6,0.38,-0.094811442,0.099985648,-1.682113385,-0.38758184,-0.020624667,1.589528008,1,4,0,0
Miliaria_calandra,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Corn Bunting,48.8,1.15625,-0.036623108,0.135370982,-1.107882049,0.609331481,-2.220434253,1.759305997,1,9,20,0
Emberiza_citrinella,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Yellowhammer,29.7,0.78705,-0.082076101,0.096514808,-1.740415547,0.654072848,-0.66028037,2.078624285,1,9.75,10,0
Emberiza_cirlus,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Cirl Bunting,25.25,0.79,-0.040704443,0.140035008,-0.475071146,0.654072848,-2.220434253,1.597691057,1,8.75,10,0
Emberiza_schoeniclus,PASSERIFORMES,Emberizidae,"Buntings, American sparrows and allies",Reed Bunting,18.8,0.698,-0.02224812,0.162377397,-1.806743823,0.53684165,-1.658090179,1.759305997,1,11.25,20,0
Paroaria_dominicana,PASSERIFORMES,Thraupidae,Tanagers,Red-cowled Cardinal,31.1,1.16,0.075100841,0.25307986,0.724816228,1.747569156,-0.45539979,1.113779709,0,NA,20,0
Sturnella_magna,PASSERIFORMES,Icteridae,New World blackbirds,Eastern Meadowlark,91.855,2.3,0.107179816,0.270623041,-1.235145303,1.765599833,-1.307745222,1.994599334,1,10,0,0
Chamaeza_campanisona,PASSERIFORMES,Formicariidae,Antthrushes and antpittas,Short-tailed Antthrush,95,1.9,0.015962004,0.178966367,0.313730806,1.536724618,-0.146159996,2.393821171,0,NA,0,0
Pyroderus_scutatus,PASSERIFORMES,Cotingidae,Cotingas,Red-ruffed Fruitcrow,357,4.45,0.061400194,0.206789376,0.322032735,1.794125542,-0.229716325,2.343054357,0,NA,0,0
Phytotoma_rara,PASSERIFORMES,Cotingidae,Cotingas,Rufous-tailed Plantcutter,46.875,1.2,-0.010638767,0.161889965,-0.322171513,0.711667693,-1.886665162,2.301643152,1,NA,80,0
Melanocorypha_calandra,PASSERIFORMES,Alaudidae,Larks,Calandra Lark,60.65,1.36,-0.01936723,0.149652742,-1.00997565,0.609331481,-2.39253141,0.977225854,1,8.7,20,0
Hirundo_senegalensis,PASSERIFORMES,Hirundinidae,Swallows and martins,Mosque Swallow,44.05,0.53,-0.350323476,-0.176952013,0.585543188,1.591260908,-1.519645027,2.318224955,0,NA,0,0
Pycnonotus_barbatus,PASSERIFORMES,Pycnonotidae,Bulbuls,Common Bulbul,34.46666667,1.17,0.053660183,0.230272572,-0.226504747,1.849250583,-2.555900893,2.318224955,0,NA,10,0
Lanius_collaris,PASSERIFORMES,Laniidae,Shrikes,Common Fiscal,35.5625,1.11,0.023133225,0.199331017,-0.015970203,1.849250583,-1.718270239,2.093583507,0,NA,0,0
Anthus_pratensis,PASSERIFORMES,Motacillidae,Wagtails and pipits,Meadow Pipit,18.65,0.53,-0.139866118,0.044863123,-1.728765803,0.388631085,0.122438319,1.759305997,1,9.55,0,0
Cinclus_cinclus,PASSERIFORMES,Cinclidae,Dippers,White-throated Dipper,61.7,1.371428571,-0.0199359,0.148850469,-1.621573756,0.795644342,-2.010279179,1.762712114,1,9.04,0,0
Troglodytes_troglodytes,PASSERIFORMES,Troglodytidae,Wrens,Winter Wren,9.225,0.495714286,0.003457816,0.197336844,-1.543577695,0.973453545,-2.208719467,1.762712114,1,8.3325,0,0
Turdus_iliacus,PASSERIFORMES,Turdidae,Thrushes,Redwing,62.075,1.467,0.007837278,0.176541181,-1.806743823,0.218641829,-0.349188457,1.74695464,1,10.38,10,0
Turdus_pilaris,PASSERIFORMES,Turdidae,Thrushes,Fieldfare,104.775,1.8806,-0.01247694,0.149211222,-1.806743823,0.04598881,-0.479067923,1.734973286,1,7.9725,0,0
Turdus_pelios,PASSERIFORMES,Turdidae,Thrushes,African Thrush,69,1.55,0.005841043,0.173101045,0.629316083,1.849250583,-1.507352626,2.318224955,0,NA,10,0
Luscinia_luscinia,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Thrush Nightingale,25,0.67,-0.109820232,0.071057682,-1.651144891,-0.045487306,-0.496016814,1.56266356,1,4.5,0,0
Saxicola_rubetra,PASSERIFORMES,Muscicapidae,Chats and Old World flycatchers,Whinchat,16.6,0.58,-0.072200935,0.114057097,-1.648726932,0.364308328,-0.501355623,1.759305997,1,8.25,0,0
Garrulax_leucolophus,PASSERIFORMES,Timaliidae,Babblers and parrotbills,White-crested Laughingthrush,123.5,2.55,0.079504458,0.239010466,0.088441305,1.611241954,-0.924854178,1.53614104,0,NA,0,0
Sylvia_communis,PASSERIFORMES,Sylviidae,Old World warblers,Common Whitethroat,15.5,0.534,-0.091298995,0.095835156,-1.523594534,0.654072848,-1.568275628,1.759305997,1,9,0,0
Phylloscopus_collybita,PASSERIFORMES,Sylviidae,Old World warblers,Common Chiffchaff,8.3,0.32,-0.160750674,0.03450346,-1.806743823,0.654072848,-1.32032264,1.759305997,1,8.25,0,0
Phylloscopus_trochilus,PASSERIFORMES,Sylviidae,Old World warblers,Willow Warbler,8.85,0.35,-0.137543696,0.056879406,-1.806743823,0.388631085,-0.349188457,1.759305997,1,9.345,0,0
Locustella_naevia,PASSERIFORMES,Sylviidae,Old World warblers,Common Grasshopper-warbler,13.3,0.5,-0.082387121,0.106783727,-1.432548224,0.388631085,-1.269763755,1.759305997,1,8.25,0,0
Acrocephalus_scirpaceus,PASSERIFORMES,Sylviidae,Old World warblers,Eurasian Reed-warbler,11.8,0.48,-0.070814102,0.119928063,-1.263662287,1.523605456,-2.452639985,2.082928635,1,5.85,10,0
Regulus_regulus,PASSERIFORMES,Reguliidae,Goldcrests and kinglets,Goldcrest,5.6,0.364214286,-0.008191562,0.192138636,-1.637704905,0.870473419,-1.390288589,1.762712114,1,14.875,0,0
Aegithalos_caudatus,PASSERIFORMES,Aegithalidae,Long-tailed tits,Long-tailed Tit,8.6,0.45,-0.021382524,0.173414565,-1.67902523,0.654072848,-1.902987111,1.759305997,1,9.9,10,0
Sitta_europaea,PASSERIFORMES,Sittidae,Nuthatches and wallcreeper,Wood Nuthatch,22.4,1.056666667,0.114932915,0.297260225,-1.791537839,0.973453545,-1.848475729,1.691883573,0,7.4,10,0
Parus_major,PASSERIFORMES,Paridae,Tits and chickadees,Great Tit,18,0.85731746,0.077686158,0.262877985,-1.67902523,1.877827657,-2.26252387,1.762712114,0,12.9,0,0
Pucrasia_macrolopha,GALLIFORMES,Phasianidae,"Pheasants, partridges, turkeys, grouse",Koklass Pheasant,1177.5,3.459,-0.340235704,-0.210377318,-0.644368636,0.671150068,-1.414831917,1.33229716,0,6,20,0
Carpodacus_roseus,PASSERIFORMES,Fringillidae,Finches and Hawaiian honeycreepers,Pallas's Rosefinch,28,0.98,0.027580683,0.206954609,-1.791537839,-0.786122476,-0.759104542,1.129644746,1,NA,20,0
Chloropsis_hardwickii,PASSERIFORMES,Chloropseidae,Leafbirds,Orange-bellied Leafbird,32.75,0.76,-0.121201946,0.056088182,-0.062761963,1.569930528,-0.698156623,1.53614104,0,NA,0,0
